id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
379,1289725300209627136,2020-08-02 00:50:48,A drag queen is hugging witch's cauldrons.,None,None,None,None,None,339,56,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
380,1289664900617314304,2020-08-01 20:50:47,"A moth whispers to Emmeline Pankhurst: ""It will never work.""",None,None,None,None,None,167,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
381,1289604501003882502,2020-08-01 16:50:47,There is a massage parlor in Russia where you can have sex with shooting stars.,None,None,None,None,None,437,89,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
382,1289544101663109120,2020-08-01 12:50:47,A sexually frustrated circus performer falls in love with the North Pole.,None,None,None,None,None,365,54,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
383,1289483702033031169,2020-08-01 08:50:46,A serene woman receives a strange gift from her grandfather: A mechanical universe.,None,None,None,None,None,534,112,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
384,1289483702033031169,2020-08-01 08:50:46,A serene woman receives a strange gift from her grandfather: A mechanical universe.,None,None,None,None,None,535,112,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
385,1289423302486712322,2020-08-01 04:50:46,A sea serpent can move towers with its mind.,None,None,None,None,None,213,37,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
386,1289362902927806467,2020-08-01 00:50:45,"By looking at an octopus, a French sultan is able to create birthday parties.",None,None,None,None,None,180,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
387,1289302503314436096,2020-07-31 20:50:45,In Buenos Aires there is a peach which is getting married in a silver crypt.,None,None,None,None,None,199,35,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
388,1289242103843700736,2020-07-31 16:50:45,"A rainbow crawls out of an octopus's mouth. A solicitor says: ""This is the end.""",None,None,None,None,None,329,65,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
389,1289181704003837952,2020-07-31 12:50:44,A math teacher owns a clockwork device that allows her to climb every maple tree in Cambodia at the same time.,None,None,None,None,None,165,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
390,1289121304763760640,2020-07-31 08:50:44,"A quantum physicist is writing a list of people she plans to kill: A murderer, a huntsman and a clerk.",None,None,None,None,None,231,33,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
391,1289060905506893824,2020-07-31 04:50:44,High school is currently out of the office.,None,None,None,None,None,300,51,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
392,1289000505943797762,2020-07-31 00:50:43,A sous chef is hiding in a palace. She is thinking about cannabis plants. There is a leopard standing right behind her.,None,None,None,None,None,259,46,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
393,1288940106510823424,2020-07-30 20:50:43,A child discovers that the stars are being controlled by a chocolate sorcerer.,None,None,None,None,None,465,92,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
394,1288879707136524290,2020-07-30 16:50:43,In Egypt there is a lily with the power to create phenomenology.,None,None,None,None,None,240,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
395,1288819307514744832,2020-07-30 12:50:42,A platinum firefly is sleeping in a Californian garden. An anaesthetist searches for it.,None,None,None,None,None,106,12,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
396,1288758907859427329,2020-07-30 08:50:42,A Sudanese congressman marries the Milky Way. They have one child: A daughter who is made of dreams.,None,None,None,None,None,526,90,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
397,1288698508241854464,2020-07-30 04:50:41,A veterinarian suddenly appears in an air-raid shelter during the Blitz. She laughs.,None,None,None,None,None,120,16,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
398,1288638108804632576,2020-07-30 00:50:41,"A desert whispers to a literary critic: ""I wish I was an oyster.""",None,None,None,None,None,294,42,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
399,1288577709262553089,2020-07-29 20:50:41,An ancient order of book collectors plan to create a world where everything is breasts.,None,None,None,None,None,299,48,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
400,1288517309670100993,2020-07-29 16:50:40,Every army major in Montreal is whispering.,None,None,None,None,None,103,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
401,1288456910039969794,2020-07-29 12:50:40,A giant clam made of marshmallows is born in Birmingham.,None,None,None,None,None,124,17,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
402,1288396510699257856,2020-07-29 08:50:40,You are locked away inside a crystal ball.,None,None,None,None,None,451,118,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
403,1288336111136149505,2020-07-29 04:50:39,A Parisian math teacher spends all his time writing a PhD thesis about the Universe.,None,None,None,None,None,277,33,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
404,1288336111136149505,2020-07-29 04:50:39,A Parisian math teacher spends all his time writing a PhD thesis about the Universe.,None,None,None,None,None,277,33,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
405,1288275711564816384,2020-07-29 00:50:39,A man in Florence wishes to substitute the queen with a hot dog.,None,None,None,None,None,211,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
406,1288215311875940352,2020-07-28 20:50:38,There is an invisible motel in Australia that feels greedy.,None,None,None,None,None,129,26,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
407,1288154912405110784,2020-07-28 16:50:38,Solve this mystery: A spice merchant is found dead in a synagogue. Beside her is an emerald and a willow pattern plate.,None,None,None,None,None,218,37,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
408,1288094513072705537,2020-07-28 12:50:38,A Macedonian dentist invents a new theory of colour based on the movement of cobras.,None,None,None,None,None,216,40,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
409,1288034113400651776,2020-07-28 08:50:37,An empress owns a willow pattern plate which depicts every storm since the dawn of time.,None,None,None,None,None,233,51,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
410,1287973713745338373,2020-07-28 04:50:37,A nun discovers that lust is controlling the government.,None,None,None,None,None,959,191,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
411,1287913314291290112,2020-07-28 00:50:37,An ambassador forgets a golden pear tree.,None,None,None,None,None,108,14,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
412,1287852914661154816,2020-07-27 20:50:36,A showgirl sees a robin with a map of Tennessee painted on its wings.,None,None,None,None,None,116,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
413,1287792515123277824,2020-07-27 16:50:36,Eighteen demons are going on a quest. Their aim is to rescue a hairdresser who has been trapped in a shard of glass by a hobbit.,None,None,None,None,None,380,64,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
414,1287732115526660096,2020-07-27 12:50:35,A porn star starts turning into a hummingbird. His lover is secretly pleased.,None,None,None,None,None,738,113,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
415,1287671715959418881,2020-07-27 08:50:35,A lonely duchess realises that her father is her mother.,None,None,None,None,None,299,38,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
416,1287611316341837824,2020-07-27 04:50:35,An Albanian entrepreneur searches for a telescope which lets her see every act of treachery since the birth of Christ.,None,None,None,None,None,286,52,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
417,1287550916954951680,2020-07-27 00:50:34,A Mesopotamian dreadnought sails across a sea of Princess Diana.,None,None,None,None,None,111,10,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
